usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,messiness_description
U-0005b1,S-7c2997,2024-06-04,,9,3402,0,False,null_feature_name
U-ae9470,S-1cff77,2023-11-15,feature_24,9,4734,0,False,no_issue
U-0005b2,S-d96652,2024-09-09,feature_37,11,3586,0,False,no_issue
U-f9987c,S-87d801,2023-01-15,feature_17,13,2626,1,False,no_issue
U-62982b,S-ee956d,2024-12-26,feature_6,11,4169,0,True,no_issue
U-0005b3,S-6fa5cd,2024-08-28,feature_20,-1,546,2,False,negative_usage_count
U-0005b4,S-008cab,2024-06-07,feature_6,11,4851,0,False,no_issue
U-01ad30,S-f4e0a6,2023-12-18,feature_10,10,1570,0,False,no_issue
U-0005b5,S-627cfa,2023-10-21,feature_7,8,576,1,False,no_issue
U-0005b6,S-99fbf7,2023-12-23,,11,1870,0,False,null_feature_name
U-77176f,S-ee53e8,2024-07-09,feature_40,8,2456,0,False,no_issue
U-0005b7,S-74a274,2024-11-03,feature_23,12,7128,2,False,no_issue
U-0005b8,S-8486d2,2024-10-25,feature_12,6,2082,3,False,no_issue
U-0005b9,S-8ae804,2024-08-14,feature_8,-1,2436,2,False,negative_usage_count
U-0005ba,S-12e3ff,2023-11-03,feature_18,7,1652,0,False,no_issue
U-0005bb,S-684751,2024-01-04,feature_20,4,-1,1,False,negative_usage_duration_secs
U-0005bc,S-1dd0ad,2024-02-09,feature_15,18,9234,0,False,no_issue
U-0005bd,S-afc4cb,2024-01-19,feature_13,10,3640,0,False,no_issue
U-0005be,S-16dfaf,2024-09-17,feature_12,5,1900,0,False,no_issue
U-0005bf,S-51dd23,2024-08-04,feature_34,9,2295,0,False,no_issue
U-0005c0,S-620b62,2024-07-27,feature_16,14,7000,1,True,no_issue
U-5d6fed,S-bbe998,2023-12-27,feature_4,10,1020,0,True,no_issue
U-8539a2,S-87b9f7,2024-06-05,feature_25,16,9376,0,False,no_issue
U-0005c1,S-e090ae,2023-03-11,feature_12,11,704,0,False,no_issue
U-0005c2,S-e854de,2023-08-03,feature_7,10,4590,3,False,no_issue
U-0005c3,S-e77d56,2024-04-05,feature_9,4,508,1,False,no_issue
U-0005c4,S-3a6a71,2023-04-06,feature_35,10,5420,0,False,no_issue
U-0005c5,S-c317f9,2023-12-27,feature_40,6,2964,2,False,no_issue
U-0005c6,S-a61006,2024-02-27,feature_6,13,767,0,False,no_issue
U-0005c7,S-13d6d1,2023-02-21,feature_24,5,430,0,False,no_issue
U-18673e,S-101324,2024-06-26,feature_39,13,5746,3,False,no_issue
U-0005c8,S-851bbe,2023-04-20,feature_40,9,855,0,False,no_issue
U-0005c9,S-9122a4,2024-05-14,,9,4617,0,True,null_feature_name
U-0005ca,S-f53776,2024-05-14,feature_12,2,1036,2,False,no_issue
U-0005cb,S-fccc09,2024-05-22,,11,1771,1,False,null_feature_name
U-72afab,S-e9dc6e,2024-03-25,feature_1,-1,300,0,False,negative_usage_count
U-0005cc,S-18565e,2024-04-22,feature_12,8,560,0,False,no_issue
U-63a995,S-2d0c1f,2024-12-13,feature_39,10,3800,0,False,no_issue
U-0005cd,S-14d515,2023-04-05,feature_37,12,396,0,False,no_issue
U-0005ce,S-2881e0,2023-04-06,,-1,3828,0,True,negative_usage_count; null_feature_name
U-0005cf,S-e6ce29,2024-11-10,feature_21,-1,5760,0,False,negative_usage_count
U-8c97b4,S-8923b3,2024-11-14,feature_35,12,-1,0,False,negative_usage_duration_secs
U-0005d0,S-7c24f6,2023-12-20,feature_31,14,1134,3,False,no_issue
U-0005d1,S-1a9c5c,2024-03-22,feature_23,10,3560,0,False,no_issue
U-0005d2,S-1f5faf,2024-06-17,feature_20,10,4050,0,False,no_issue
U-7d5bd8,S-2ec763,2023-08-03,feature_5,4,1360,0,False,no_issue
U-0005d3,S-bafe35,2023-08-08,feature_31,17,391,0,False,no_issue
U-0005d4,S-4793bb,2024-06-21,feature_37,8,1632,0,False,no_issue
U-0005d5,S-94471b,2023-09-23,,14,2044,3,False,null_feature_name
U-0005d6,S-2f07f6,2023-12-09,feature_14,9,1008,2,False,no_issue
U-faac62,S-de705a,2023-06-25,feature_22,12,-1,0,True,negative_usage_duration_secs
U-0005d7,S-4cff80,2023-09-29,feature_25,11,6116,0,False,no_issue
U-0fe63c,S-30bb47,2023-02-24,feature_17,2,732,0,False,no_issue
U-0005d8,S-bff3b5,2023-04-20,feature_1,7,-1,0,False,negative_usage_duration_secs
U-0005d9,S-275d57,2024-09-07,feature_26,10,5490,3,True,no_issue
U-2682db,S-6754a4,2023-12-16,feature_40,-1,3451,3,False,negative_usage_count
U-0005da,S-d2e00a,2024-10-05,feature_22,9,1476,0,False,no_issue
U-3b99af,S-40dcf4,2024-12-27,feature_3,8,968,2,False,no_issue
U-0005db,S-d925e2,2023-12-26,feature_21,6,876,0,False,no_issue
U-0005dc,S-6aa20b,2023-11-27,,6,2850,0,False,null_feature_name
U-0005dd,S-12c163,2024-08-07,feature_25,9,1980,0,False,no_issue
U-0005de,S-f9cb2b,2023-08-22,feature_38,11,3124,0,False,no_issue
U-0005df,S-df5924,2024-12-19,feature_19,9,-1,0,False,negative_usage_duration_secs
U-0005e0,S-699110,2023-02-21,feature_9,12,6864,1,False,no_issue
U-0005e1,S-7de1b7,2024-06-23,feature_40,6,444,0,False,no_issue
U-0005e2,S-dd80e4,2024-05-27,feature_27,12,1188,1,False,no_issue
U-10098b,S-ee5448,2023-08-22,,10,-1,0,False,negative_usage_duration_secs; null_feature_name
U-379b3e,S-1f5faf,2023-11-07,feature_12,11,3454,2,False,no_issue
U-0005e3,S-b17d04,2023-12-15,feature_20,6,3096,2,False,no_issue
U-0005e4,S-b046ad,2024-11-12,feature_36,9,702,0,False,no_issue
U-864033,S-c545c8,2023-06-16,feature_3,-1,5430,1,False,negative_usage_count
U-0005e5,S-3663bb,2024-04-23,feature_27,9,1098,1,False,no_issue
U-0005e6,S-3803ff,2024-09-03,feature_20,11,4675,0,False,no_issue
U-0fec30,S-0da8be,2024-01-18,feature_40,9,2124,1,False,no_issue
U-0005e7,S-9eda4d,2024-04-27,feature_28,10,3380,1,False,no_issue
U-0005e8,S-6c4770,2023-10-20,feature_30,8,3816,0,False,no_issue
U-385766,S-412125,2024-01-20,feature_16,11,-1,0,True,negative_usage_duration_secs
U-0005e9,S-c5a75d,2024-02-10,feature_37,-1,1212,2,True,negative_usage_count
U-0005ea,S-af854c,2024-09-13,feature_36,13,1300,0,False,no_issue
U-0005eb,S-21bd25,2024-06-22,feature_8,8,-1,0,False,negative_usage_duration_secs
U-0005ec,S-0386c2,2023-07-24,feature_5,-1,2828,0,False,negative_usage_count
U-701e5a,S-13939b,2023-03-05,feature_24,11,4653,1,False,no_issue
U-0005ed,S-d3bd2f,2023-01-12,feature_16,-1,2862,0,False,negative_usage_count
U-0005ee,S-817e4b,2023-02-26,feature_28,9,-1,0,False,negative_usage_duration_secs
U-0005ef,S-6d3477,2023-09-07,feature_2,14,6426,1,False,no_issue
U-bb04cb,S-d24841,2023-07-10,feature_21,9,747,1,False,no_issue
U-0005f0,S-ca0eb1,2024-10-22,feature_22,-1,3816,0,False,negative_usage_count
U-52d859,S-e912e6,2023-08-20,feature_19,-1,343,1,False,negative_usage_count
U-524a7b,S-3af70e,2024-01-18,feature_17,12,1008,0,False,no_issue
U-0005f1,S-f8e091,2023-01-14,feature_33,12,4464,0,False,no_issue
U-0005f2,S-ef3aa2,2023-09-03,feature_38,6,2232,0,False,no_issue
U-0005f3,S-6643a2,2024-05-02,feature_32,8,4552,0,False,no_issue
U-84e670,S-7bb339,2023-03-20,feature_4,8,920,0,False,no_issue
U-2e1047,S-b8c3e6,2024-10-30,feature_20,13,7475,0,False,no_issue
U-0005f4,S-f3dd83,2023-01-07,feature_27,8,-1,0,False,negative_usage_duration_secs
U-54f228,S-f1ffee,2023-09-22,feature_18,16,2608,1,False,no_issue
U-0005f5,S-ea71b5,2024-08-02,feature_11,11,4708,0,False,no_issue
U-0005f6,S-9a0b2f,2023-12-29,feature_39,8,472,0,False,no_issue
U-0005f7,S-8b9889,2023-08-19,feature_11,-1,2940,0,True,negative_usage_count
U-0005f8,S-bc0806,2023-07-17,feature_13,11,4026,0,False,no_issue
U-46bfbd,S-46a7eb,2023-12-10,feature_33,10,4900,0,False,no_issue
U-0005f9,S-2c80ba,2023-01-17,feature_11,8,3680,0,True,no_issue
U-0005fa,S-91709b,2024-11-06,,14,8316,0,False,null_feature_name
U-0005fb,S-921dc3,2023-08-15,feature_1,11,341,0,False,no_issue
U-fc9346,S-0ed7be,2023-02-12,feature_7,5,2600,2,False,no_issue
U-0005fc,S-9a6a1b,2023-01-22,feature_1,11,5313,0,False,no_issue
U-0005fd,S-ac3a32,2024-12-01,feature_18,11,286,0,False,no_issue
U-0005fe,S-101324,2024-09-08,feature_18,11,759,1,False,no_issue
U-0005ff,S-6d356a,2023-04-09,,7,959,2,False,null_feature_name
U-1b26bb,S-c6c2f6,2024-10-21,feature_2,8,2976,1,False,no_issue
U-000600,S-55ef07,2023-12-31,feature_40,8,-1,0,True,negative_usage_duration_secs
U-000601,S-078e94,2023-03-14,feature_23,16,4208,1,False,no_issue
U-000602,S-90432a,2024-01-15,feature_37,9,4392,0,False,no_issue
U-000603,S-cdde2b,2023-07-12,feature_37,-1,4080,0,False,negative_usage_count
U-000604,S-85796b,2023-05-12,feature_25,7,497,0,False,no_issue
U-000605,S-d2863b,2023-04-02,feature_22,8,4712,0,False,no_issue
U-000606,S-e32bf8,2023-11-29,,14,5194,3,False,null_feature_name
U-000607,S-c555c4,2023-11-24,feature_1,7,4109,0,False,no_issue
U-000608,S-05aaef,2023-05-22,feature_28,11,209,0,False,no_issue
U-000609,S-cde2c6,2024-04-29,feature_28,9,4518,1,False,no_issue
U-00060a,S-80a6a6,2024-06-07,feature_30,6,2808,0,False,no_issue
U-1dd5f5,S-012b26,2023-11-01,feature_2,7,1911,0,False,no_issue
U-00060b,S-c13970,2023-02-26,feature_6,7,3640,0,False,no_issue
U-00060c,S-3965a4,2023-06-21,feature_39,-1,4224,0,False,negative_usage_count
U-00060d,S-b488bc,2024-10-08,feature_34,14,5796,0,False,no_issue
U-6f77f7,S-16b6dc,2023-07-14,feature_8,8,392,0,False,no_issue
U-00060e,S-e77144,2024-08-20,feature_2,13,702,0,False,no_issue
U-00060f,S-2c270f,2024-09-28,feature_1,-1,4939,0,False,negative_usage_count
U-000610,S-47e122,2024-11-09,feature_33,11,-1,0,False,negative_usage_duration_secs
U-000611,S-3edc14,2024-08-14,feature_23,10,1720,0,False,no_issue
U-000612,S-b037c5,2023-03-03,feature_37,-1,5742,2,False,negative_usage_count
U-000613,S-0921a1,2023-05-13,,6,3102,0,False,null_feature_name
U-000614,S-c87441,2024-11-28,feature_1,13,975,0,False,no_issue
U-000615,S-bf9b37,2023-03-04,feature_35,7,483,1,False,no_issue
U-000616,S-1712e6,2024-08-14,,7,2485,0,False,null_feature_name
U-3b70c4,S-765a5f,2023-07-24,feature_29,9,4878,0,False,no_issue
U-000617,S-5d343c,2023-11-17,,7,273,0,False,null_feature_name
U-000618,S-66569a,2024-01-02,,7,2002,0,False,null_feature_name
U-000619,S-3abf3f,2024-12-18,feature_2,6,1656,0,False,no_issue
U-00061a,S-90e2d7,2023-02-24,,8,2160,0,False,null_feature_name
U-02cc8f,S-afea79,2024-04-21,feature_2,8,3464,0,True,no_issue
U-00061b,S-f36371,2024-07-24,feature_13,8,1208,2,False,no_issue
U-00061c,S-4d8a27,2023-12-18,feature_12,-1,3030,1,True,negative_usage_count
U-00061d,S-28d401,2023-06-07,feature_27,9,-1,1,False,negative_usage_duration_secs
U-00061e,S-26836c,2023-07-30,feature_38,9,4545,0,False,no_issue
U-00061f,S-b7d291,2024-03-02,feature_37,13,-1,2,False,negative_usage_duration_secs
U-000620,S-81d580,2023-03-07,feature_39,14,2716,0,False,no_issue
U-000621,S-0b73bd,2023-09-20,feature_14,12,2940,0,False,no_issue
U-f5a2e4,S-763384,2024-04-06,feature_14,8,4288,1,False,no_issue
U-82edf8,S-8eae4e,2023-05-27,feature_30,-1,2264,1,False,negative_usage_count
U-000622,S-3a4336,2024-01-24,feature_26,7,1036,1,True,no_issue
U-000623,S-f30a79,2023-03-11,feature_17,11,4455,0,False,no_issue
U-000624,S-e66964,2023-04-05,,6,498,0,False,null_feature_name
U-000625,S-4695b8,2023-07-10,feature_27,3,237,2,False,no_issue
U-000626,S-62fb8e,2023-11-17,feature_16,12,5772,1,False,no_issue
U-55bb53,S-f5f01f,2024-04-08,feature_36,8,3848,0,False,no_issue
U-000627,S-49aa80,2024-12-25,feature_13,9,4482,0,False,no_issue
U-9574ea,S-1ad0ca,2024-05-26,feature_12,-1,3094,4,False,negative_usage_count
U-fa42fe,S-975ee4,2024-11-09,feature_19,13,3536,0,False,no_issue
U-000628,S-3ae8d8,2024-04-16,feature_30,8,4560,0,False,no_issue
U-000629,S-cd6bb6,2023-05-22,feature_10,6,2226,3,False,no_issue
U-00062a,S-a57b2c,2024-04-22,feature_29,8,3232,0,False,no_issue
U-00062b,S-c985c4,2024-08-06,,9,-1,3,False,negative_usage_duration_secs; null_feature_name
U-00062c,S-ca0eb1,2024-09-09,feature_6,6,2376,0,False,no_issue
U-ee2036,S-ff4e21,2023-06-03,feature_11,11,1903,0,False,no_issue
U-00062d,S-f9b1d0,2024-05-30,feature_37,10,2180,0,False,no_issue
U-00062e,S-ca454e,2024-01-10,feature_20,11,99,0,True,no_issue
U-00062f,S-2f9bef,2023-11-22,feature_8,8,928,0,False,no_issue
U-000630,S-baba71,2024-10-29,feature_7,7,1127,0,False,no_issue
U-000631,S-e6c900,2024-12-31,,-1,4165,1,False,negative_usage_count; null_feature_name
U-000632,S-f36371,2024-07-20,feature_39,8,-1,0,False,negative_usage_duration_secs
U-000633,S-7f219a,2024-07-02,feature_25,12,5712,0,False,no_issue
U-000634,S-c0352b,2024-03-12,feature_16,7,1848,0,False,no_issue
U-a99934,S-d0c344,2024-12-09,feature_33,-1,4140,0,False,negative_usage_count
U-000635,S-535e55,2024-11-07,feature_35,14,1316,0,False,no_issue
U-000636,S-fc4ac6,2024-03-30,feature_1,7,2184,0,False,no_issue
U-d84c30,S-bf893c,2023-04-24,feature_30,5,500,1,False,no_issue
U-000637,S-3660bb,2023-10-02,feature_6,10,1920,0,True,no_issue
U-f17839,S-e854de,2024-07-14,feature_2,12,6060,0,False,no_issue
U-abc7ac,S-a82909,2023-09-21,feature_5,8,1768,1,False,no_issue
U-000638,S-810a67,2024-02-25,feature_8,14,238,2,False,no_issue
U-000639,S-195f9b,2023-11-16,feature_14,7,2492,0,False,no_issue
U-1155d3,S-2ee2e1,2023-01-13,feature_26,13,2678,4,False,no_issue
U-e2c556,S-b11cdb,2023-10-17,feature_20,6,1626,0,False,no_issue
U-00063a,S-008cab,2023-11-28,feature_32,13,5759,0,False,no_issue
U-e69aab,S-084f4a,2023-08-29,feature_2,12,2712,0,False,no_issue
U-00063b,S-a0d68d,2023-07-25,feature_13,12,7068,0,False,no_issue
U-32d649,S-dee62f,2023-01-26,feature_37,7,1029,0,False,no_issue
U-2a64e2,S-31d8aa,2023-06-05,feature_15,9,2070,0,False,no_issue
U-00063c,S-59edf9,2024-06-05,feature_6,10,2860,1,False,no_issue
U-ecdac3,S-8ea942,2023-03-04,feature_6,7,1526,4,False,no_issue
U-00063d,S-d26ee3,2023-01-09,feature_11,5,2905,1,False,no_issue
U-00063e,S-5c8af8,2024-11-03,,11,5555,0,False,null_feature_name
U-5736ce,S-925f82,2024-04-18,feature_7,5,2095,0,False,no_issue
U-00063f,S-ddc51c,2024-04-30,feature_23,10,4840,0,False,no_issue
U-881a4c,S-d26ff6,2024-08-08,feature_17,8,800,0,False,no_issue
U-000640,S-a9ca9b,2023-09-23,feature_11,9,4140,2,True,no_issue
U-4c01ec,S-a5cf6d,2023-12-11,feature_3,8,4648,3,False,no_issue
U-000641,S-53b07a,2023-01-17,feature_9,8,-1,0,False,negative_usage_duration_secs
U-000642,S-d2e82c,2024-11-29,feature_21,12,144,0,False,no_issue
U-000643,S-ac6547,2023-08-06,feature_12,6,2220,0,False,no_issue
U-186c6b,S-574b52,2024-02-27,feature_20,8,880,0,False,no_issue
U-000644,S-fb95f2,2023-06-15,feature_31,9,3753,1,True,no_issue
U-4f2e2e,S-d56a2c,2023-10-15,feature_30,11,5082,0,False,no_issue
U-000645,S-ac6547,2024-06-04,feature_40,-1,3047,0,False,negative_usage_count
U-000646,S-86615c,2023-04-20,,9,-1,0,True,negative_usage_duration_secs; null_feature_name
U-000647,S-f5d8ce,2023-01-12,feature_34,10,3200,0,False,no_issue
U-000648,S-04911c,2023-06-06,feature_30,11,3740,0,False,no_issue
U-000649,S-486088,2024-05-15,feature_22,13,3770,0,False,no_issue
U-00064a,S-71cefe,2023-08-17,,5,1895,0,False,null_feature_name
U-00064b,S-92b77f,2023-12-28,feature_4,16,8688,0,False,no_issue
U-00064c,S-f0fe0a,2024-12-20,feature_16,11,3476,1,False,no_issue
U-00064d,S-b63db8,2024-12-07,feature_22,10,1100,0,False,no_issue
U-f00326,S-134753,2023-06-09,feature_31,9,2331,0,True,no_issue
U-00064e,S-7de656,2024-09-17,feature_35,12,2640,0,False,no_issue
U-00064f,S-1224ea,2024-08-24,feature_24,8,1680,0,False,no_issue
U-000650,S-5ede24,2024-03-23,,14,2030,1,False,null_feature_name
U-5a1bf3,S-1682d4,2023-11-22,feature_3,11,-1,0,True,negative_usage_duration_secs
U-3cdda9,S-d91f4c,2024-01-31,feature_31,10,840,0,False,no_issue
U-000651,S-e6cfc1,2023-10-05,feature_14,9,1323,0,False,no_issue
U-000652,S-3cae3d,2023-12-10,feature_14,12,1704,0,False,no_issue
U-000653,S-cc964d,2024-06-15,feature_15,10,910,0,False,no_issue
U-33f976,S-66106d,2024-07-06,feature_3,12,1884,0,False,no_issue
U-000654,S-653165,2023-05-31,feature_14,14,-1,0,False,negative_usage_duration_secs
U-000655,S-54ac93,2024-10-15,feature_2,8,3568,0,False,no_issue
U-000656,S-d5ce9f,2024-10-01,feature_23,12,3012,0,True,no_issue
U-000657,S-b250cc,2023-09-01,feature_2,-1,2639,0,False,negative_usage_count
U-000658,S-f030d4,2023-03-05,feature_33,-1,2360,0,False,negative_usage_count
U-000659,S-4af421,2024-02-09,feature_30,10,3620,0,False,no_issue
U-8c07d1,S-891976,2023-04-22,feature_31,6,192,0,False,no_issue
U-00065a,S-45ee20,2023-04-19,feature_35,12,4560,0,True,no_issue
U-00065b,S-89c7ff,2024-03-27,feature_17,7,875,1,False,no_issue
U-00065c,S-3f08d7,2024-08-17,feature_14,13,-1,1,False,negative_usage_duration_secs
U-00065d,S-ff2510,2024-10-23,,6,1392,0,False,null_feature_name
U-19bbac,S-049667,2024-10-26,feature_11,15,4815,2,False,no_issue
U-00065e,S-07e821,2024-01-31,,6,2658,0,False,null_feature_name
U-a7e005,S-081b81,2023-07-02,feature_38,16,1152,0,False,no_issue
U-97f65e,S-bd1ee1,2023-06-14,feature_28,11,5313,0,False,no_issue
U-00065f,S-606d6d,2023-09-27,feature_34,-1,4656,1,False,negative_usage_count
U-000660,S-7052a5,2023-05-28,feature_26,18,5346,1,False,no_issue
U-d7502a,S-94471b,2023-02-06,,6,456,2,False,null_feature_name
U-000661,S-804a70,2023-04-12,feature_17,8,1864,0,False,no_issue
U-1f6e62,S-8d122e,2023-11-21,feature_20,15,2505,0,False,no_issue
U-000662,S-5bb13f,2023-08-06,feature_35,14,-1,1,True,negative_usage_duration_secs
U-000663,S-3872fd,2023-05-01,feature_33,13,2509,0,False,no_issue
U-000664,S-19029a,2024-05-11,feature_30,9,612,0,False,no_issue
U-000665,S-07abdd,2024-08-16,feature_12,13,-1,0,False,negative_usage_duration_secs
U-a063ab,S-0d8cfd,2024-03-20,feature_15,13,7787,1,True,no_issue
U-000666,S-c86492,2024-08-31,,15,8085,3,False,null_feature_name
U-000667,S-b3071c,2023-01-01,feature_6,11,1573,0,False,no_issue
U-000668,S-1d3af2,2023-06-27,,20,2880,0,True,null_feature_name
U-000669,S-70c743,2024-10-05,feature_16,13,6890,1,False,no_issue
U-00066a,S-cd79c0,2024-05-07,feature_28,7,-1,0,True,negative_usage_duration_secs
U-00066b,S-1261fb,2024-08-05,feature_32,8,168,0,False,no_issue
U-3cf873,S-0267b7,2024-11-05,feature_2,10,3490,0,False,no_issue
U-1872af,S-8fcce1,2024-11-21,feature_28,12,6444,4,False,no_issue
U-00066c,S-6ce794,2024-08-08,feature_21,9,4716,0,False,no_issue
U-37ca3e,S-b37b2a,2023-05-15,feature_39,10,490,0,False,no_issue
U-00066d,S-e874c1,2024-10-05,feature_8,7,-1,0,False,negative_usage_duration_secs
U-00066e,S-62aa3c,2023-11-15,feature_20,-1,913,0,False,negative_usage_count
U-00066f,S-69b070,2024-02-22,,-1,3059,0,False,negative_usage_count; null_feature_name
U-000670,S-aa7247,2023-04-08,feature_31,5,690,0,False,no_issue
U-000671,S-e6ce29,2023-08-01,feature_10,8,3424,2,False,no_issue
U-000672,S-7f15a3,2023-11-17,feature_26,10,2510,0,True,no_issue
U-000673,S-a8299c,2023-11-21,feature_2,6,1728,1,False,no_issue
U-000674,S-8f7c91,2024-09-29,feature_16,18,9288,3,False,no_issue
U-ecf89e,S-c7190f,2024-10-04,feature_30,7,-1,1,True,negative_usage_duration_secs
U-f8829a,S-0c56e1,2024-12-16,feature_13,8,624,0,False,no_issue
U-000675,S-aff55c,2023-05-22,feature_8,6,2178,1,False,no_issue
U-000676,S-e977e4,2024-03-08,feature_39,9,5238,0,False,no_issue
U-000677,S-8ebe58,2024-07-22,feature_17,16,7280,0,False,no_issue
U-000678,S-38c5fd,2024-08-18,feature_31,9,1629,0,False,no_issue
U-000679,S-c3b622,2024-03-09,feature_15,13,5265,0,False,no_issue
U-6f772e,S-94fa70,2024-04-24,feature_30,9,3924,0,False,no_issue
U-00067a,S-18356d,2023-07-10,feature_17,9,-1,0,True,negative_usage_duration_secs
U-00067b,S-a9b8a2,2024-02-04,,8,544,0,False,null_feature_name
U-191dbc,S-2f138c,2024-01-25,feature_7,6,1944,0,False,no_issue
U-00067c,S-934f6d,2024-01-16,feature_27,11,572,0,False,no_issue
U-00067d,S-4f56f5,2024-06-05,feature_15,11,6259,0,False,no_issue
U-00067e,S-ca1cb9,2023-08-23,feature_39,10,4860,0,False,no_issue
U-00067f,S-7ff88c,2024-04-11,,-1,3290,0,False,negative_usage_count; null_feature_name
U-000680,S-003647,2023-06-02,feature_38,7,1484,0,False,no_issue
U-000681,S-872bdd,2024-08-22,feature_30,8,1616,0,False,no_issue
U-1dc415,S-80f65d,2024-07-16,feature_34,6,3348,0,False,no_issue
U-6b312b,S-9f38a5,2023-06-15,feature_40,9,-1,0,False,negative_usage_duration_secs
U-000682,S-5daabf,2024-08-18,feature_21,14,8092,0,False,no_issue
U-000683,S-025bea,2024-10-11,feature_4,5,2160,0,False,no_issue
U-000684,S-ae6295,2023-08-02,feature_8,14,5712,0,False,no_issue
U-000685,S-183073,2023-06-04,feature_16,13,2626,0,False,no_issue
U-000686,S-67b7bf,2023-08-06,feature_37,10,270,0,False,no_issue
U-000687,S-58239c,2023-07-10,feature_23,-1,3960,0,False,negative_usage_count
U-000688,S-9dcef8,2024-07-19,feature_40,11,352,1,True,no_issue
U-000689,S-131064,2023-12-04,feature_35,15,2805,0,True,no_issue
U-00068a,S-e4b8fd,2023-08-28,feature_23,8,2400,1,False,no_issue
U-00068b,S-b45a45,2023-10-06,feature_32,6,276,0,False,no_issue
U-ae3826,S-c65456,2024-08-22,,6,3126,0,True,null_feature_name
U-84cdf1,S-5bde76,2024-02-02,feature_22,-1,2262,0,False,negative_usage_count
U-e76dc7,S-fb9972,2024-03-17,feature_29,14,2198,2,False,no_issue
U-00068c,S-d56460,2024-07-02,feature_31,6,2526,0,False,no_issue
U-00068d,S-f78a1a,2024-10-21,feature_34,-1,4581,2,False,negative_usage_count
U-00068e,S-faee8b,2024-05-09,feature_36,6,1182,0,False,no_issue
U-00068f,S-505f35,2023-03-25,,15,4485,0,False,null_feature_name
U-60e6a6,S-d1201a,2023-01-05,feature_32,-1,630,0,True,negative_usage_count
U-000690,S-64ddbc,2023-03-05,feature_25,10,150,1,False,no_issue
U-000691,S-f52c97,2024-10-25,feature_33,16,272,1,False,no_issue
U-000692,S-99efdc,2023-01-03,feature_34,11,5621,1,False,no_issue
U-000693,S-8dfd77,2024-08-11,feature_30,10,1830,0,False,no_issue
U-8fbacf,S-679640,2023-08-06,,10,5910,0,False,null_feature_name
U-000694,S-e9bcb2,2023-01-06,feature_25,6,-1,0,False,negative_usage_duration_secs
U-6065cb,S-ea4844,2023-12-24,feature_34,11,3949,0,False,no_issue
U-000695,S-e2d4e9,2024-03-24,,15,5130,0,False,null_feature_name
U-000696,S-71fc3d,2024-10-02,feature_26,15,-1,0,False,negative_usage_duration_secs
U-be6b12,S-0e8ae2,2023-04-09,feature_14,5,2460,0,False,no_issue
U-17b354,S-a69aed,2023-07-17,feature_31,6,2286,3,False,no_issue
U-000697,S-26191b,2023-04-18,feature_38,6,3276,0,False,no_issue
U-000698,S-e64c2b,2024-06-19,feature_7,-1,3264,0,False,negative_usage_count
U-98209d,S-eec056,2024-10-06,feature_28,9,198,1,False,no_issue
U-000699,S-2e78ce,2023-02-27,feature_9,11,1408,1,False,no_issue
U-00069a,S-f1cc81,2024-04-14,feature_38,9,-1,0,False,negative_usage_duration_secs
U-00069b,S-37b367,2024-04-28,feature_38,10,1400,0,False,no_issue
U-00069c,S-c7f25a,2023-01-12,feature_7,8,288,0,False,no_issue
U-88c145,S-d1fb2e,2023-02-06,,7,1624,0,False,null_feature_name
U-f27444,S-6608d9,2023-07-22,feature_34,10,2760,0,False,no_issue
U-00069d,S-3cc163,2023-06-24,feature_21,17,867,0,False,no_issue
U-00069e,S-393c51,2023-06-26,feature_28,11,176,0,False,no_issue
U-346d58,S-5a6941,2023-09-19,,9,-1,0,False,negative_usage_duration_secs; null_feature_name
U-00069f,S-c3d2f9,2023-12-25,feature_35,7,3619,0,False,no_issue
U-dfce4d,S-fc3dcb,2023-12-20,feature_23,11,6358,0,False,no_issue
U-0006a0,S-a25ed2,2023-07-13,feature_2,-1,1384,0,False,negative_usage_count
U-0006a1,S-fa03a5,2023-06-27,feature_12,7,3654,0,False,no_issue
U-0006a2,S-62f048,2024-10-31,feature_37,14,-1,0,True,negative_usage_duration_secs
U-dbf478,S-21b034,2023-03-23,feature_17,12,6792,1,False,no_issue
U-0006a3,S-f5f5b3,2024-02-19,,11,286,0,False,null_feature_name
U-0006a4,S-f26ae0,2023-11-17,feature_27,9,5157,0,False,no_issue
U-0006a5,S-c64b73,2023-12-18,feature_27,8,1688,1,False,no_issue
U-0006a6,S-e477e9,2024-08-06,feature_40,-1,1818,0,True,negative_usage_count
U-0006a7,S-1261fb,2023-04-09,feature_6,5,2045,1,False,no_issue
U-0006a8,S-5ddeef,2024-12-01,feature_7,16,3760,0,False,no_issue
U-0006a9,S-02cde8,2023-02-03,feature_40,4,796,2,False,no_issue
U-0006aa,S-7003c5,2023-02-02,feature_38,15,6000,4,False,no_issue
U-0006ab,S-bff8c5,2023-03-19,feature_28,7,-1,0,False,negative_usage_duration_secs
U-0006ac,S-cc3f3d,2023-03-30,feature_30,11,649,3,False,no_issue
U-0006ad,S-79c82e,2023-10-20,feature_28,12,1824,0,False,no_issue
U-0006ae,S-6a02fe,2024-12-09,feature_9,8,3504,0,True,no_issue
U-763842,S-834097,2023-01-21,feature_34,11,2365,0,False,no_issue
U-0006af,S-3473af,2024-02-12,feature_33,6,1494,0,False,no_issue
