subscription_id,account_id,start_date,end_date,start_month,end_month,subscription_age_days,subscription_age_months,mrr_clean,arr_clean,lifetime_mrr,churned_mrr,is_churned,churn_date,churn_month,plan_tier,seat_bucket,seats,rev_change_flag,subscription_status,is_new,is_upgrade,is_downgrade,dirty_row_flag,dirty_row_reason,dirty_row_reason_count
S-5fe3e5,A-9b9fe9,2023-11-28,2024-09-04,2023-11,2024-09,281,10,995.0,11940.0,9950.0,995.0,True,2024-09-04,2024-09,Enterprise,01_to_10,5,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-5fea89,A-2e3bad,2023-08-19,2024-03-30,2023-08,2024-03,224,7,12139.0,145668.0,84973.0,12139.0,True,2024-03-30,2024-03,Enterprise,50+,61,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-5ffb84,A-fe79a5,2024-04-12,2024-05-12,2024-04,2024-05,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,01_to_10,9,expansion,trial,False,True,False,True,"[""trial_capped_at_30_days""]",1
S-5fffe8,A-4e631b,2024-07-26,,2024-07,NaT,510,17,418.0,5016.0,7106.0,0.0,False,,NaT,Basic,11_to_25,22,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-600e05,A-600734,2024-04-17,,2024-04,NaT,610,20,551.0,6612.0,11020.0,0.0,False,,NaT,Basic,26_to_50,29,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-600ea7,A-726cfa,2023-11-21,2024-08-08,2023-11,2024-08,261,9,539.0,6468.0,4851.0,539.0,True,2024-08-08,2024-08,Pro,11_to_25,11,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-6015db,A-b179bf,2024-11-15,2024-12-05,2024-11,2024-12,20,1,8557.0,102684.0,8557.0,8557.0,True,2024-12-05,2024-12,Enterprise,26_to_50,43,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-601bbe,A-0532a9,2024-11-26,,2024-11,NaT,387,13,1029.0,12348.0,13377.0,1029.0,True,2024-10-09,2024-10,Pro,11_to_25,21,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-601f31,A-625d0b,2024-11-09,,2024-11,NaT,404,13,686.0,8232.0,8918.0,0.0,False,,NaT,Pro,11_to_25,14,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-604bd0,A-0e966d,2024-10-27,,2024-10,NaT,417,14,2793.0,33516.0,39102.0,0.0,False,,NaT,Pro,50+,57,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-605115,A-bd4513,2024-12-30,,2024-12,NaT,353,12,950.0,11400.0,11400.0,950.0,True,2024-12-09,2024-12,Basic,26_to_50,50,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-6055d4,A-ce550d,2024-11-13,2024-12-28,2024-11,2024-12,45,1,0.0,0.0,0.0,0.0,True,2024-12-28,2024-12,Enterprise,26_to_50,35,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-606747,A-65aeb5,2024-08-04,2024-12-02,2024-08,2024-12,120,4,1791.0,21492.0,7164.0,1791.0,True,2024-12-02,2024-12,Enterprise,01_to_10,9,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-606d6d,A-054577,2024-12-01,,2024-12,NaT,382,12,2786.0,33432.0,33432.0,0.0,False,,NaT,Enterprise,11_to_25,14,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-60890c,A-ff3c73,2023-04-06,2024-05-09,2023-04,2024-05,399,13,1029.0,12348.0,13377.0,1029.0,True,2024-05-09,2024-05,Pro,11_to_25,21,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-60b7c7,A-02fac6,2024-05-02,2024-08-21,2024-05,2024-08,111,3,4577.0,54924.0,13731.0,4577.0,True,2024-08-21,2024-08,Enterprise,11_to_25,23,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-60cb51,A-4c38bc,2024-04-21,2024-10-25,2024-04,2024-10,187,6,684.0,8208.0,4104.0,684.0,True,,NaT,Basic,26_to_50,36,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-60ea07,A-3be56b,2024-08-22,,2024-08,NaT,483,16,686.0,8232.0,10976.0,686.0,True,2024-06-20,2024-06,Pro,11_to_25,14,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-6100a4,A-b30291,2024-10-21,2024-11-20,2024-10,2024-11,30,1,0.0,0.0,0.0,0.0,True,2024-09-03,2024-09,Pro,26_to_50,47,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-6102fe,A-cb5333,2024-06-25,2024-08-11,2024-06,2024-08,47,2,0.0,0.0,0.0,0.0,True,2024-08-11,2024-08,Basic,26_to_50,33,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-611bf8,A-df10db,2023-09-08,2024-07-12,2023-09,2024-07,308,10,398.0,4776.0,3980.0,398.0,True,2024-07-12,2024-07,Enterprise,01_to_10,2,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-6129d4,A-6965e1,2024-12-26,,2024-12,NaT,357,12,2587.0,31044.0,31044.0,2587.0,True,2024-12-09,2024-12,Enterprise,11_to_25,13,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-612bfb,A-180abf,2024-04-16,2024-09-12,2024-04,2024-09,149,5,12736.0,152832.0,63680.0,12736.0,True,2024-09-12,2024-09,Enterprise,50+,64,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-615487,A-fa3095,2024-05-16,,2024-05,NaT,581,19,1330.0,15960.0,25270.0,1330.0,True,2023-12-23,2023-12,Basic,50+,70,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-615537,A-7f4db3,2024-03-30,,2024-03,NaT,628,21,784.0,9408.0,16464.0,784.0,True,2023-03-21,2023-03,Pro,11_to_25,16,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-615915,A-eb7c38,2024-05-24,2024-10-19,2024-05,2024-10,148,5,17910.0,214920.0,89550.0,17910.0,True,2024-03-22,2024-03,Enterprise,50+,90,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-615a8a,A-bf7919,2024-12-31,2025-01-30,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,True,2024-12-17,2024-12,Enterprise,11_to_25,11,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-617065,A-a45270,2024-10-01,2024-11-12,2024-10,2024-11,42,1,597.0,7164.0,597.0,597.0,True,2024-11-12,2024-11,Enterprise,01_to_10,3,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-61797c,A-ad296b,2024-07-25,,2024-07,NaT,511,17,722.0,8664.0,12274.0,0.0,False,,NaT,Basic,26_to_50,38,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-618471,A-bbc346,2024-10-20,2024-11-03,2024-10,2024-11,14,1,8955.0,107460.0,8955.0,8955.0,True,2024-11-03,2024-11,Enterprise,26_to_50,45,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-61a647,A-726cfa,2023-11-01,2024-08-08,2023-11,2024-08,281,9,539.0,6468.0,4851.0,539.0,True,2024-08-08,2024-08,Pro,11_to_25,11,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-61a87e,A-91e948,2023-08-14,,2023-08,NaT,857,28,779.0,9348.0,21812.0,0.0,False,,NaT,Basic,26_to_50,41,unchanged,active,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-61afee,A-7df7a7,2023-06-26,2024-07-10,2023-06,2024-07,380,13,8955.0,107460.0,116415.0,8955.0,True,2024-07-10,2024-07,Enterprise,26_to_50,45,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-61bcfb,A-4e631b,2024-11-05,,2024-11,NaT,408,13,418.0,5016.0,5434.0,0.0,False,,NaT,Basic,11_to_25,22,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-61c27e,A-158f4e,2023-06-02,2024-12-04,2023-06,2024-12,551,18,1159.0,13908.0,20862.0,1159.0,True,2024-12-04,2024-12,Basic,50+,61,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-61cc6f,A-d4e0d4,2024-12-14,,2024-12,NaT,369,12,23283.0,279396.0,279396.0,0.0,False,,NaT,Enterprise,50+,117,expansion,active,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-61d573,A-0dbdc6,2024-04-24,,2024-04,NaT,603,20,1470.0,17640.0,29400.0,1470.0,True,2024-04-14,2024-04,Pro,26_to_50,30,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-61e53d,A-d42431,2024-11-15,2024-12-14,2024-11,2024-12,29,1,418.0,5016.0,418.0,418.0,True,2024-10-12,2024-10,Basic,11_to_25,22,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-61e86c,A-39ddf4,2024-12-07,2024-12-13,2024-12,2024-12,6,0,7960.0,95520.0,0.0,7960.0,True,2024-12-13,2024-12,Enterprise,26_to_50,40,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-61efc1,A-05d3b3,2023-11-27,2024-09-09,2023-11,2024-09,287,10,0.0,0.0,0.0,0.0,True,2024-09-09,2024-09,Pro,01_to_10,9,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-61fa27,A-5a3eb9,2024-10-30,,2024-10,NaT,414,14,399.0,4788.0,5586.0,399.0,True,2024-06-12,2024-06,Basic,11_to_25,21,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-620b62,A-d42431,2024-08-06,2024-10-12,2024-08,2024-10,67,2,4378.0,52536.0,8756.0,4378.0,True,2024-10-12,2024-10,Enterprise,11_to_25,22,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-624857,A-69b156,2023-12-27,,2023-12,NaT,722,24,1393.0,16716.0,33432.0,0.0,False,,NaT,Enterprise,01_to_10,7,unchanged,active,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62641a,A-4c56c9,2024-11-29,2024-12-03,2024-11,2024-12,4,1,3582.0,42984.0,3582.0,3582.0,True,2024-04-05,2024-04,Enterprise,11_to_25,18,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-627697,A-977ca0,2023-03-20,,2023-03,NaT,1004,33,494.0,5928.0,16302.0,0.0,False,,NaT,Basic,26_to_50,26,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-627cfa,A-9bfc9f,2023-09-19,2024-01-04,2023-09,2024-01,107,4,2597.0,31164.0,10388.0,2597.0,True,,NaT,Pro,50+,53,unchanged,churned,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-628729,A-157070,2024-10-05,2024-12-27,2024-10,2024-12,83,2,4577.0,54924.0,9154.0,4577.0,True,2024-12-27,2024-12,Enterprise,11_to_25,23,contraction,churned,False,False,True,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-628842,A-6f8ad2,2024-08-26,,2024-08,NaT,479,16,5373.0,64476.0,85968.0,0.0,False,,NaT,Enterprise,26_to_50,27,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-628884,A-f3ff05,2024-08-03,2024-10-20,2024-08,2024-10,78,2,361.0,4332.0,722.0,361.0,True,2024-10-20,2024-10,Basic,11_to_25,19,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-62a617,A-2d1036,2024-09-23,2024-10-17,2024-09,2024-10,24,1,1311.0,15732.0,1311.0,1311.0,True,2024-10-28,2024-10,Basic,50+,69,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62a6d7,A-6965e1,2024-12-20,,2024-12,NaT,363,12,686.0,8232.0,8232.0,686.0,True,2024-12-09,2024-12,Pro,11_to_25,14,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62a710,A-42b791,2024-11-07,,2024-11,NaT,406,13,1078.0,12936.0,14014.0,0.0,False,,NaT,Pro,11_to_25,22,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62aa3c,A-5b1bcd,2023-11-27,2024-08-07,2023-11,2024-08,254,9,14527.0,174324.0,130743.0,14527.0,True,2024-08-07,2024-08,Enterprise,50+,73,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-62af97,A-05f0e5,2023-06-30,2024-11-25,2023-06,2024-11,514,17,2254.0,27048.0,38318.0,2254.0,True,2024-11-25,2024-11,Pro,26_to_50,46,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-62b4fc,A-c42f1f,2024-12-29,,2024-12,NaT,354,12,152.0,1824.0,1824.0,0.0,False,,NaT,Basic,01_to_10,8,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62b7cf,A-4c38bc,2024-11-06,,2024-11,NaT,407,13,7164.0,85968.0,93132.0,0.0,False,,NaT,Enterprise,26_to_50,36,expansion,active,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62b93c,A-692f18,2024-09-19,2024-12-23,2024-09,2024-12,95,3,0.0,0.0,0.0,0.0,True,2024-12-23,2024-12,Enterprise,01_to_10,6,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-62c088,A-054577,2024-12-09,,2024-12,NaT,374,12,16915.0,202980.0,202980.0,0.0,False,,NaT,Enterprise,50+,85,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62c824,A-0e966d,2024-11-26,2024-11-30,2024-11,2024-11,4,0,209.0,2508.0,0.0,209.0,True,,NaT,Basic,11_to_25,11,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62c98f,A-5a92e7,2024-10-27,2024-11-11,2024-10,2024-11,15,1,1715.0,20580.0,1715.0,1715.0,True,2024-11-11,2024-11,Pro,26_to_50,35,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-62f048,A-c45b23,2024-02-13,2024-03-24,2024-02,2024-03,40,1,343.0,4116.0,343.0,343.0,True,2024-03-24,2024-03,Pro,01_to_10,7,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-62f5b1,A-20736a,2024-11-23,,2024-11,NaT,390,13,9950.0,119400.0,129350.0,9950.0,True,2024-03-19,2024-03,Enterprise,26_to_50,50,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62fa42,A-bb1486,2024-12-06,2024-12-19,2024-12,2024-12,13,0,779.0,9348.0,0.0,779.0,True,2024-11-23,2024-11,Basic,26_to_50,41,contraction,churned,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-62fb8e,A-ef84cf,2024-03-12,2024-11-20,2024-03,2024-11,253,8,0.0,0.0,0.0,0.0,True,2024-11-20,2024-11,Enterprise,01_to_10,8,unchanged,churned,True,False,False,True,"[""end_date_derived""]",1
S-62fe77,A-34ea2f,2024-09-07,2024-10-19,2024-09,2024-10,42,1,1127.0,13524.0,1127.0,1127.0,True,2024-10-19,2024-10,Pro,11_to_25,23,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-631547,A-d82ef9,2024-11-28,2024-12-28,2024-11,2024-12,30,1,0.0,0.0,0.0,0.0,True,2024-08-06,2024-08,Basic,26_to_50,26,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-632337,A-7da956,2024-09-26,2024-12-29,2024-09,2024-12,94,3,2786.0,33432.0,8358.0,2786.0,True,,NaT,Enterprise,11_to_25,14,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-632acf,A-331424,2024-08-28,,2024-08,NaT,477,16,2189.0,26268.0,35024.0,2189.0,True,2024-02-21,2024-02,Enterprise,11_to_25,11,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-632bba,A-a09355,2024-09-24,2024-10-18,2024-09,2024-10,24,1,735.0,8820.0,735.0,735.0,True,2024-10-18,2024-10,Pro,11_to_25,15,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-635570,A-883b7d,2024-05-12,2024-06-11,2024-05,2024-06,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,26_to_50,50,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-635c1e,A-b2af2e,2024-12-31,,2024-12,NaT,352,12,1026.0,12312.0,12312.0,1026.0,True,2024-11-14,2024-11,Basic,50+,54,contraction,churned,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-63606e,A-7a0d69,2024-09-28,2024-12-29,2024-09,2024-12,92,3,196.0,2352.0,588.0,196.0,True,2024-12-29,2024-12,Pro,01_to_10,4,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-63671f,A-df1e44,2024-06-12,2024-11-20,2024-06,2024-11,161,5,588.0,7056.0,2940.0,588.0,True,2024-11-20,2024-11,Pro,11_to_25,12,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-637b20,A-ac9111,2024-02-18,2024-06-25,2024-02,2024-06,128,4,0.0,0.0,0.0,0.0,True,2024-06-25,2024-06,Enterprise,50+,56,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-639754,A-034368,2023-12-14,2024-08-29,2023-12,2024-08,259,8,0.0,0.0,0.0,0.0,True,2024-08-29,2024-08,Basic,11_to_25,19,unchanged,churned,True,False,False,True,"[""end_date_derived""]",1
S-639d60,A-84ebe4,2024-01-25,2024-02-24,2024-01,2024-02,30,1,0.0,0.0,0.0,0.0,True,2024-01-20,2024-01,Enterprise,11_to_25,18,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-63c794,A-158f4e,2023-10-11,2024-12-04,2023-10,2024-12,420,14,2989.0,35868.0,41846.0,2989.0,True,2024-12-04,2024-12,Pro,50+,61,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-63d104,A-0e966d,2024-09-03,,2024-09,NaT,471,15,209.0,2508.0,3135.0,0.0,False,,NaT,Basic,11_to_25,11,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-63e282,A-6a4e2d,2024-10-15,2024-11-07,2024-10,2024-11,23,1,686.0,8232.0,686.0,686.0,True,2024-07-19,2024-07,Pro,11_to_25,14,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-63e79e,A-7c5768,2024-10-20,2024-11-19,2024-10,2024-11,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,11_to_25,25,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-6403db,A-37f969,2023-11-02,2024-12-12,2023-11,2024-12,406,13,969.0,11628.0,12597.0,969.0,True,2024-12-12,2024-12,Basic,50+,51,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-641794,A-fd9422,2024-05-08,2024-06-07,2024-05,2024-06,30,1,0.0,0.0,0.0,0.0,False,,NaT,Pro,50+,58,unchanged,trial,True,False,False,True,"[""trial_capped_at_30_days""]",1
S-642365,A-bd4513,2024-12-13,,2024-12,NaT,370,12,950.0,11400.0,11400.0,950.0,True,2024-12-09,2024-12,Basic,26_to_50,50,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-643ccd,A-45ce7a,2024-09-30,,2024-09,NaT,444,15,304.0,3648.0,4560.0,0.0,False,,NaT,Basic,11_to_25,16,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-644316,A-cdf020,2024-10-07,2024-11-07,2024-10,2024-11,31,1,4577.0,54924.0,4577.0,4577.0,True,2024-11-07,2024-11,Enterprise,11_to_25,23,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-6450ac,A-b2225d,2024-09-17,2024-10-17,2024-09,2024-10,30,1,0.0,0.0,0.0,0.0,True,2024-06-27,2024-06,Basic,26_to_50,47,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-646813,A-a45270,2024-09-14,2024-11-12,2024-09,2024-11,59,2,0.0,0.0,0.0,0.0,True,2024-11-12,2024-11,Enterprise,11_to_25,14,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-648397,A-5fe118,2024-12-02,2024-12-16,2024-12,2024-12,14,0,6027.0,72324.0,0.0,6027.0,True,2024-12-16,2024-12,Pro,50+,123,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-6485d5,A-ac9111,2024-06-16,2024-06-25,2024-06,2024-06,9,0,4179.0,50148.0,0.0,4179.0,True,2024-06-25,2024-06,Enterprise,11_to_25,21,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-648618,A-726cfa,2023-09-07,2024-08-08,2023-09,2024-08,336,11,1029.0,12348.0,11319.0,1029.0,True,2024-08-08,2024-08,Pro,11_to_25,21,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-648e54,A-993085,2024-06-28,,2024-06,NaT,538,18,1519.0,18228.0,27342.0,1519.0,True,2024-01-21,2024-01,Pro,26_to_50,31,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-649bb6,A-9f9299,2024-07-18,2024-10-08,2024-07,2024-10,82,3,5572.0,66864.0,16716.0,5572.0,True,2024-10-08,2024-10,Enterprise,26_to_50,28,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-64acb8,A-3be56b,2024-08-21,,2024-08,NaT,484,16,5970.0,71640.0,95520.0,5970.0,True,2024-06-20,2024-06,Enterprise,26_to_50,30,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-64b181,A-bbe56f,2024-04-16,,2024-04,NaT,611,20,1029.0,12348.0,20580.0,0.0,False,,NaT,Pro,11_to_25,21,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-64bd69,A-ac9111,2023-10-04,2024-06-25,2023-10,2024-06,265,8,399.0,4788.0,3192.0,399.0,True,2024-06-25,2024-06,Basic,11_to_25,21,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-64d203,A-f17767,2024-03-20,,2024-03,NaT,638,21,441.0,5292.0,9261.0,441.0,True,2023-05-03,2023-05,Pro,01_to_10,9,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-64d514,A-65aeb5,2024-09-06,2024-12-02,2024-09,2024-12,87,3,11144.0,133728.0,33432.0,11144.0,True,2024-12-02,2024-12,Enterprise,50+,56,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-64d8c9,A-34ea2f,2024-11-30,,2024-11,NaT,383,13,779.0,9348.0,10127.0,779.0,True,2024-10-19,2024-10,Basic,26_to_50,41,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-64dcb7,A-f92792,2024-12-08,,2024-12,NaT,375,12,392.0,4704.0,4704.0,392.0,True,2024-11-03,2024-11,Pro,01_to_10,8,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-64ddbc,A-c16cf7,2024-12-18,,2024-12,NaT,365,12,247.0,2964.0,2964.0,247.0,True,2024-12-07,2024-12,Basic,11_to_25,13,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-64fba3,A-00bed1,2024-07-16,,2024-07,NaT,520,17,5572.0,66864.0,94724.0,5572.0,True,2024-01-03,2024-01,Enterprise,26_to_50,28,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-65071f,A-b9f5b1,2024-08-11,,2024-08,NaT,494,16,817.0,9804.0,13072.0,817.0,True,2023-07-21,2023-07,Basic,26_to_50,43,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-650c13,A-692f18,2024-08-06,2024-12-23,2024-08,2024-12,139,4,114.0,1368.0,456.0,114.0,True,2024-12-23,2024-12,Basic,01_to_10,6,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-651c01,A-bd4708,2024-08-28,2024-09-27,2024-08,2024-09,30,1,0.0,0.0,0.0,0.0,False,,NaT,Basic,26_to_50,37,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-6522e4,A-9f0b68,2024-05-17,2024-11-01,2024-05,2024-11,168,6,418.0,5016.0,2508.0,418.0,True,2024-11-01,2024-11,Basic,11_to_25,22,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-652885,A-59f724,2024-12-08,,2024-12,NaT,375,12,342.0,4104.0,4104.0,0.0,False,,NaT,Basic,11_to_25,18,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-653165,A-ac85cd,2024-09-26,2024-12-13,2024-09,2024-12,78,3,1007.0,12084.0,3021.0,1007.0,True,2024-12-13,2024-12,Basic,50+,53,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-654529,A-8b25f2,2024-10-17,2024-11-16,2024-10,2024-11,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,01_to_10,6,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
