subscription_id,account_id,month,change_type,change_amount,mrr,prev_mrr
S-8eff6d,A-9b9fe9,2023-11,new,441.0,441.0,0.0
S-8eff6d,A-9b9fe9,2024-10,churn,-441.0,0.0,441.0
S-8f181e,A-5790f4,2024-12,new,3582.0,3582.0,0.0
S-8f181e,A-5790f4,2025-01,churn,-3582.0,0.0,3582.0
S-8f2b13,A-034368,2024-10,new,5572.0,5572.0,0.0
S-8f7c91,A-ccb686,2024-12,new,209.0,209.0,0.0
S-8f9410,A-098560,2024-07,new,597.0,597.0,0.0
S-8f9410,A-098560,2024-10,churn,-597.0,0.0,597.0
S-8faa60,A-328bd0,2023-12,new,1911.0,1911.0,0.0
S-8faa60,A-328bd0,2024-02,churn,-1911.0,0.0,1911.0
S-8fb49f,A-8e47ca,2024-05,new,3980.0,3980.0,0.0
S-8fb49f,A-8e47ca,2025-01,churn,-3980.0,0.0,3980.0
S-8fbabd,A-aa9511,2024-08,new,4975.0,4975.0,0.0
S-8fbabd,A-aa9511,2024-10,churn,-4975.0,0.0,4975.0
S-8fcce1,A-ccb686,2024-06,new,931.0,931.0,0.0
S-8fcce1,A-ccb686,2024-12,churn,-931.0,0.0,931.0
S-8fd22d,A-354f12,2024-08,new,199.0,199.0,0.0
S-8fd22d,A-354f12,2024-10,churn,-199.0,0.0,199.0
S-8fd62c,A-8145a0,2024-03,new,398.0,398.0,0.0
S-8fd696,A-dec005,2024-11,new,10746.0,10746.0,0.0
S-8fd696,A-dec005,2025-01,churn,-10746.0,0.0,10746.0
S-8fd98a,A-f19409,2024-04,new,7960.0,7960.0,0.0
S-8ff318,A-e7beab,2024-12,new,245.0,245.0,0.0
S-8ff318,A-e7beab,2025-01,churn,-245.0,0.0,245.0
S-90432a,A-fe79a5,2024-12,new,1791.0,1791.0,0.0
S-90432a,A-fe79a5,2025-01,churn,-1791.0,0.0,1791.0
S-904886,A-e36807,2024-06,new,1862.0,1862.0,0.0
S-904886,A-e36807,2024-09,churn,-1862.0,0.0,1862.0
S-90525e,A-ed510f,2024-04,new,8358.0,8358.0,0.0
S-905752,A-bcf664,2024-08,new,570.0,570.0,0.0
S-905752,A-bcf664,2024-11,churn,-570.0,0.0,570.0
S-906b0c,A-712533,2024-12,new,882.0,882.0,0.0
S-907e70,A-993085,2023-08,new,589.0,589.0,0.0
S-907e70,A-993085,2024-02,churn,-589.0,0.0,589.0
S-9093cf,A-8ed5dd,2024-02,new,5970.0,5970.0,0.0
S-9093cf,A-8ed5dd,2024-12,churn,-5970.0,0.0,5970.0
S-909612,A-151c9a,2024-02,new,4577.0,4577.0,0.0
S-909b7f,A-eafc6e,2024-08,new,5373.0,5373.0,0.0
S-909b7f,A-eafc6e,2025-01,churn,-5373.0,0.0,5373.0
S-90a14e,A-503d5a,2024-03,new,196.0,196.0,0.0
S-90a2c8,A-44dc83,2024-06,new,456.0,456.0,0.0
S-90a2c8,A-44dc83,2024-12,churn,-456.0,0.0,456.0
S-90c2a9,A-ced9aa,2024-11,new,147.0,147.0,0.0
S-90d405,A-d62e02,2024-12,new,1194.0,1194.0,0.0
S-90dd19,A-297a2d,2024-03,new,1323.0,1323.0,0.0
S-90e2d7,A-8ae3fc,2024-07,new,589.0,589.0,0.0
S-90e2d7,A-8ae3fc,2024-09,churn,-589.0,0.0,589.0
S-911b0a,A-8ed5dd,2023-08,new,245.0,245.0,0.0
S-911b0a,A-8ed5dd,2024-12,churn,-245.0,0.0,245.0
S-911e27,A-4c6f11,2024-07,new,665.0,665.0,0.0
S-911e27,A-4c6f11,2024-11,churn,-665.0,0.0,665.0
S-9122a4,A-883b7d,2024-05,new,4975.0,4975.0,0.0
S-913134,A-bbc346,2024-11,new,760.0,760.0,0.0
S-91419b,A-94c3cd,2024-07,new,1813.0,1813.0,0.0
S-9161b0,A-4d1e75,2024-09,new,12338.0,12338.0,0.0
S-916876,A-5ed98d,2024-09,new,1176.0,1176.0,0.0
S-916876,A-5ed98d,2024-11,churn,-1176.0,0.0,1176.0
S-91709b,A-ab438f,2024-11,new,4577.0,4577.0,0.0
S-91709b,A-ab438f,2025-01,churn,-4577.0,0.0,4577.0
S-9171f0,A-43a9e3,2024-03,new,513.0,513.0,0.0
S-918151,A-855a48,2024-05,new,5373.0,5373.0,0.0
S-918151,A-855a48,2024-09,churn,-5373.0,0.0,5373.0
S-91ab2e,A-c62e55,2023-11,new,1666.0,1666.0,0.0
S-91b63c,A-f17767,2023-12,new,7761.0,7761.0,0.0
S-91c435,A-dfbd31,2024-12,new,266.0,266.0,0.0
S-91c435,A-dfbd31,2025-01,churn,-266.0,0.0,266.0
S-91cd9b,A-cdf020,2024-01,new,2205.0,2205.0,0.0
S-91cd9b,A-cdf020,2024-08,churn,-2205.0,0.0,2205.0
S-91da84,A-6c093d,2024-03,new,343.0,343.0,0.0
S-91da84,A-6c093d,2024-10,churn,-343.0,0.0,343.0
S-91e96a,A-970c97,2024-03,new,2786.0,2786.0,0.0
S-920d64,A-b7724f,2024-07,new,228.0,228.0,0.0
S-920d64,A-b7724f,2024-10,churn,-228.0,0.0,228.0
S-9210e7,A-dec005,2024-03,new,4179.0,4179.0,0.0
S-9210e7,A-dec005,2024-12,churn,-4179.0,0.0,4179.0
S-9211e5,A-d4ac0e,2024-10,new,5572.0,5572.0,0.0
S-921dc3,A-a865bd,2024-05,new,7562.0,7562.0,0.0
S-9220c9,A-417d2f,2024-06,new,196.0,196.0,0.0
S-9220c9,A-417d2f,2025-01,churn,-196.0,0.0,196.0
S-924925,A-4d1e75,2024-11,new,1519.0,1519.0,0.0
S-925f82,A-c7e58b,2024-07,new,1393.0,1393.0,0.0
S-927235,A-e61e98,2024-01,new,361.0,361.0,0.0
S-927235,A-e61e98,2024-11,churn,-361.0,0.0,361.0
S-92795b,A-e36807,2024-06,new,1539.0,1539.0,0.0
S-92a38d,A-779e4e,2024-09,new,361.0,361.0,0.0
S-92ae0a,A-91e948,2024-07,new,8159.0,8159.0,0.0
S-92afb8,A-9174e0,2024-12,new,7363.0,7363.0,0.0
S-92b77f,A-7dacce,2024-11,new,588.0,588.0,0.0
S-92b77f,A-7dacce,2025-01,churn,-588.0,0.0,588.0
S-92dbcc,A-faa28c,2024-12,new,2352.0,2352.0,0.0
S-92dede,A-9208f0,2023-08,new,76.0,76.0,0.0
S-92dede,A-9208f0,2024-12,churn,-76.0,0.0,76.0
S-92e8cb,A-d4e0d4,2024-10,new,5733.0,5733.0,0.0
S-92f228,A-779e4e,2023-01,new,171.0,171.0,0.0
S-92f4b4,A-6da850,2024-02,new,342.0,342.0,0.0
S-92f4b4,A-6da850,2024-11,churn,-342.0,0.0,342.0
S-92f78a,A-6e08f3,2024-02,new,2189.0,2189.0,0.0
S-931899,A-af0cd2,2023-04,new,931.0,931.0,0.0
S-931899,A-af0cd2,2023-11,churn,-931.0,0.0,931.0
S-9333c5,A-ef84cf,2024-06,new,152.0,152.0,0.0
S-9333c5,A-ef84cf,2024-09,churn,-152.0,0.0,152.0
S-934bd4,A-ccc747,2024-11,new,304.0,304.0,0.0
S-934f6d,A-40a557,2024-11,new,784.0,784.0,0.0
S-93592e,A-202b67,2024-05,new,2989.0,2989.0,0.0
S-93592e,A-202b67,2024-10,churn,-2989.0,0.0,2989.0
S-936732,A-2f6a32,2024-11,new,931.0,931.0,0.0
S-936732,A-2f6a32,2025-01,churn,-931.0,0.0,931.0
S-936e80,A-5a3eb9,2023-09,new,882.0,882.0,0.0
S-936e80,A-5a3eb9,2024-07,churn,-882.0,0.0,882.0
S-936fa3,A-02cd81,2024-07,new,2156.0,2156.0,0.0
S-937207,A-8bde0c,2024-12,new,2388.0,2388.0,0.0
S-937207,A-8bde0c,2025-01,churn,-2388.0,0.0,2388.0
S-938952,A-df1e44,2024-12,new,588.0,588.0,0.0
S-9395a2,A-0e966d,2024-09,new,209.0,209.0,0.0
S-93ab2d,A-f17767,2023-05,new,38.0,38.0,0.0
S-93ab2d,A-f17767,2023-06,churn,-38.0,0.0,38.0
S-93cd57,A-6f8ad2,2024-08,new,3980.0,3980.0,0.0
S-93dc0e,A-8e47ca,2024-11,new,4975.0,4975.0,0.0
S-93dc0e,A-8e47ca,2025-01,churn,-4975.0,0.0,4975.0
S-93f835,A-5a215a,2024-02,new,4263.0,4263.0,0.0
S-93fa71,A-309e54,2024-12,new,11741.0,11741.0,0.0
S-93fab3,A-9f9299,2024-11,new,1372.0,1372.0,0.0
S-93fab3,A-9f9299,2025-01,churn,-1372.0,0.0,1372.0
S-94009b,A-9f0b68,2024-10,new,1990.0,1990.0,0.0
S-94009b,A-9f0b68,2024-12,churn,-1990.0,0.0,1990.0
S-942caf,A-812c5b,2024-11,new,1349.0,1349.0,0.0
S-94471b,A-ffc04f,2024-10,new,247.0,247.0,0.0
S-9464f8,A-eb7fac,2024-10,new,494.0,494.0,0.0
S-947b62,A-34ea2f,2024-12,new,3184.0,3184.0,0.0
S-9488ec,A-1e1b80,2023-11,new,9950.0,9950.0,0.0
S-9488ec,A-1e1b80,2024-12,churn,-9950.0,0.0,9950.0
S-94aaef,A-098560,2023-12,new,1715.0,1715.0,0.0
S-94aaef,A-098560,2024-10,churn,-1715.0,0.0,1715.0
S-94c40b,A-7c6b6b,2024-12,new,1274.0,1274.0,0.0
S-94c40b,A-7c6b6b,2025-01,churn,-1274.0,0.0,1274.0
S-94c6a5,A-40de06,2024-08,new,1372.0,1372.0,0.0
S-94cf13,A-8adedc,2024-05,new,95.0,95.0,0.0
S-94d88f,A-ccc747,2024-09,new,784.0,784.0,0.0
S-94fa70,A-1b7577,2024-12,new,2009.0,2009.0,0.0
S-950c4e,A-ee42db,2024-02,new,456.0,456.0,0.0
S-950c4e,A-ee42db,2024-12,churn,-456.0,0.0,456.0
S-951053,A-4814a3,2024-11,new,4263.0,4263.0,0.0
S-951053,A-4814a3,2024-12,churn,-4263.0,0.0,4263.0
S-951c06,A-0532a9,2024-09,new,361.0,361.0,0.0
S-951c06,A-0532a9,2024-11,churn,-361.0,0.0,361.0
S-951de6,A-ccb686,2024-05,new,190.0,190.0,0.0
S-951de6,A-ccb686,2024-11,churn,-190.0,0.0,190.0
S-956036,A-d922bf,2023-10,new,5970.0,5970.0,0.0
S-956036,A-d922bf,2025-01,churn,-5970.0,0.0,5970.0
S-95aaf8,A-781cc0,2024-10,new,228.0,228.0,0.0
S-95aaf8,A-781cc0,2025-01,churn,-228.0,0.0,228.0
S-95c2e3,A-86cdb4,2024-12,new,392.0,392.0,0.0
S-95c467,A-c37601,2024-11,new,490.0,490.0,0.0
S-95c467,A-c37601,2025-01,churn,-490.0,0.0,490.0
S-95cc5a,A-9bfc9f,2024-03,new,1007.0,1007.0,0.0
S-95cf94,A-1ac5e0,2024-10,new,627.0,627.0,0.0
S-95d15a,A-9289f6,2024-12,new,247.0,247.0,0.0
S-95d1dd,A-c58f49,2024-09,new,13930.0,13930.0,0.0
S-95d1dd,A-c58f49,2024-10,churn,-13930.0,0.0,13930.0
S-9626f8,A-d4ac0e,2024-08,new,882.0,882.0,0.0
S-96383d,A-39ddf4,2024-12,new,7960.0,7960.0,0.0
S-964542,A-a8b49c,2024-09,new,2388.0,2388.0,0.0
S-965b1c,A-a8d89d,2024-06,new,686.0,686.0,0.0
S-965b1c,A-a8d89d,2024-09,churn,-686.0,0.0,686.0
S-966a44,A-f5641b,2024-04,new,6169.0,6169.0,0.0
S-966a44,A-f5641b,2024-08,churn,-6169.0,0.0,6169.0
S-966ce7,A-a1b80b,2024-04,new,3184.0,3184.0,0.0
S-966ce7,A-a1b80b,2024-08,churn,-3184.0,0.0,3184.0
S-9686c6,A-eb2fdc,2024-05,new,1617.0,1617.0,0.0
S-9686c6,A-eb2fdc,2024-10,churn,-1617.0,0.0,1617.0
S-969aac,A-37f969,2024-05,new,5970.0,5970.0,0.0
S-969aac,A-37f969,2025-01,churn,-5970.0,0.0,5970.0
S-969c1d,A-5b4ebb,2024-07,new,551.0,551.0,0.0
S-96a469,A-e693b6,2023-10,new,2695.0,2695.0,0.0
S-96a469,A-e693b6,2024-11,churn,-2695.0,0.0,2695.0
S-96b8d5,A-659280,2024-02,new,380.0,380.0,0.0
S-96b8d5,A-659280,2024-12,churn,-380.0,0.0,380.0
S-96bb5c,A-832ec2,2024-05,new,228.0,228.0,0.0
S-96bb5c,A-832ec2,2024-10,churn,-228.0,0.0,228.0
S-96e3e8,A-d3c88e,2024-12,new,304.0,304.0,0.0
S-96e431,A-8b25f2,2024-03,new,294.0,294.0,0.0
S-96ead2,A-6a4e2d,2024-09,new,494.0,494.0,0.0
S-96fb48,A-1f7acb,2024-08,new,3136.0,3136.0,0.0
S-9714fa,A-158f4e,2024-02,new,2989.0,2989.0,0.0
S-9714fa,A-158f4e,2025-01,churn,-2989.0,0.0,2989.0
S-973625,A-794a0b,2023-12,new,437.0,437.0,0.0
S-973625,A-794a0b,2024-10,churn,-437.0,0.0,437.0
S-973e8e,A-0a282f,2024-09,new,1194.0,1194.0,0.0
S-973e8e,A-0a282f,2025-01,churn,-1194.0,0.0,1194.0
S-9740c1,A-9f0b68,2024-06,new,1990.0,1990.0,0.0
S-9740c1,A-9f0b68,2024-12,churn,-1990.0,0.0,1990.0
S-975ee4,A-a09355,2024-11,new,686.0,686.0,0.0
S-975ee4,A-a09355,2024-12,churn,-686.0,0.0,686.0
S-977d49,A-a865bd,2024-04,new,7562.0,7562.0,0.0
S-9781fe,A-40de06,2023-09,new,1372.0,1372.0,0.0
S-9781fe,A-40de06,2025-01,churn,-1372.0,0.0,1372.0
S-979365,A-bb2f49,2023-06,new,3332.0,3332.0,0.0
S-97a57b,A-a0ca4e,2024-08,new,5174.0,5174.0,0.0
S-97aa94,A-bb3bd4,2024-06,new,437.0,437.0,0.0
S-97aa94,A-bb3bd4,2024-07,churn,-437.0,0.0,437.0
S-97bc99,A-82861f,2024-05,new,2254.0,2254.0,0.0
S-97df3f,A-9123ac,2024-06,new,441.0,441.0,0.0
S-97df3f,A-9123ac,2024-11,churn,-441.0,0.0,441.0
S-97efb2,A-410e86,2024-11,new,4776.0,4776.0,0.0
S-97efb2,A-410e86,2024-12,churn,-4776.0,0.0,4776.0
S-97fab7,A-8ed5dd,2024-03,new,95.0,95.0,0.0
S-97fab7,A-8ed5dd,2024-11,churn,-95.0,0.0,95.0
S-98126d,A-8145a0,2024-09,new,228.0,228.0,0.0
S-9828eb,A-cb6cc6,2024-10,new,1225.0,1225.0,0.0
S-982ee2,A-eb2fdc,2024-11,new,6169.0,6169.0,0.0
S-983266,A-dcc2f0,2024-09,new,735.0,735.0,0.0
S-983266,A-dcc2f0,2024-12,churn,-735.0,0.0,735.0
S-9842bb,A-4814a3,2024-10,new,17313.0,17313.0,0.0
S-9842bb,A-4814a3,2024-12,churn,-17313.0,0.0,17313.0
S-984423,A-96e141,2024-08,new,4975.0,4975.0,0.0
S-984423,A-96e141,2024-10,churn,-4975.0,0.0,4975.0
S-984f8b,A-db5e9e,2024-12,new,3383.0,3383.0,0.0
S-984f8b,A-db5e9e,2025-01,churn,-3383.0,0.0,3383.0
S-9871f4,A-8e47ca,2024-03,new,361.0,361.0,0.0
S-9871f4,A-8e47ca,2025-01,churn,-361.0,0.0,361.0
S-987539,A-9c18c4,2023-12,new,3781.0,3781.0,0.0
S-98845b,A-db5e9e,2024-11,new,798.0,798.0,0.0
S-98845b,A-db5e9e,2025-01,churn,-798.0,0.0,798.0
S-98ac99,A-8ed5dd,2023-11,new,95.0,95.0,0.0
S-98ac99,A-8ed5dd,2024-12,churn,-95.0,0.0,95.0
S-98dd7d,A-e6afc1,2023-05,new,10149.0,10149.0,0.0
S-991d05,A-cdf020,2024-01,new,1911.0,1911.0,0.0
S-991d05,A-cdf020,2024-12,churn,-1911.0,0.0,1911.0
S-991f61,A-5247b3,2024-10,new,342.0,342.0,0.0
S-9925b9,A-cea1f0,2024-06,new,475.0,475.0,0.0
S-99271f,A-d62e02,2024-11,new,5373.0,5373.0,0.0
S-998ec2,A-f446b6,2024-04,new,95.0,95.0,0.0
S-99a404,A-139c3b,2024-12,new,190.0,190.0,0.0
S-99aaa4,A-f6b2fb,2024-08,new,437.0,437.0,0.0
S-99af79,A-0532a9,2024-10,new,361.0,361.0,0.0
S-99af79,A-0532a9,2024-11,churn,-361.0,0.0,361.0
S-99c1c7,A-fa3095,2024-06,new,1330.0,1330.0,0.0
S-99efdc,A-4e44e8,2024-12,new,3383.0,3383.0,0.0
S-99fbf7,A-7dacce,2024-09,new,2388.0,2388.0,0.0
S-99fbf7,A-7dacce,2025-01,churn,-2388.0,0.0,2388.0
S-9a065e,A-92a3af,2024-11,new,1225.0,1225.0,0.0
S-9a08ff,A-a1bbb6,2023-06,new,3184.0,3184.0,0.0
S-9a115f,A-f5641b,2024-12,new,8955.0,8955.0,0.0
S-9a1297,A-b11cd0,2024-07,new,1274.0,1274.0,0.0
S-9a1e04,A-de24d5,2024-12,new,995.0,995.0,0.0
S-9a3e85,A-8ae3fc,2024-08,new,1029.0,1029.0,0.0
S-9a3e85,A-8ae3fc,2024-09,churn,-1029.0,0.0,1029.0
S-9a410c,A-d535f6,2024-12,new,2254.0,2254.0,0.0
S-9a41e6,A-9289f6,2024-03,new,1990.0,1990.0,0.0
S-9a44ec,A-bf7919,2024-12,new,735.0,735.0,0.0
S-9a44ec,A-bf7919,2025-01,churn,-735.0,0.0,735.0
S-9a4589,A-3a7284,2024-12,new,1519.0,1519.0,0.0
S-9a4589,A-3a7284,2025-01,churn,-1519.0,0.0,1519.0
S-9a6596,A-503d5a,2023-10,new,931.0,931.0,0.0
S-9a7851,A-4c38bc,2024-12,new,1764.0,1764.0,0.0
S-9a7851,A-4c38bc,2025-01,churn,-1764.0,0.0,1764.0
S-9a85ab,A-a8b49c,2024-06,new,570.0,570.0,0.0
S-9a85ab,A-a8b49c,2024-07,churn,-570.0,0.0,570.0
S-9a8646,A-098560,2024-04,new,190.0,190.0,0.0
S-9a8646,A-098560,2024-10,churn,-190.0,0.0,190.0
S-9a8a30,A-4a267b,2024-09,new,4975.0,4975.0,0.0
S-9a8a30,A-4a267b,2025-01,churn,-4975.0,0.0,4975.0
S-9a8d01,A-751c58,2024-08,new,1617.0,1617.0,0.0
S-9a8d01,A-751c58,2025-01,churn,-1617.0,0.0,1617.0
S-9a8f71,A-a7bd4b,2023-03,new,392.0,392.0,0.0
S-9a8f71,A-a7bd4b,2024-11,churn,-392.0,0.0,392.0
S-9aa190,A-9b9fe9,2024-10,new,627.0,627.0,0.0
S-9ac7cb,A-712f1c,2024-04,new,882.0,882.0,0.0
S-9ac7cb,A-712f1c,2024-11,churn,-882.0,0.0,882.0
S-9acc7f,A-4437e4,2024-07,new,3184.0,3184.0,0.0
S-9ae8de,A-779e4e,2023-03,new,1029.0,1029.0,0.0
S-9af385,A-157070,2024-09,new,513.0,513.0,0.0
S-9af385,A-157070,2025-01,churn,-513.0,0.0,513.0
S-9b08ae,A-ccabf0,2023-12,new,1029.0,1029.0,0.0
S-9b08ae,A-ccabf0,2024-11,churn,-1029.0,0.0,1029.0
S-9b12da,A-702032,2024-12,new,1372.0,1372.0,0.0
S-9b12da,A-702032,2025-01,churn,-1372.0,0.0,1372.0
S-9b1f0e,A-e83938,2024-07,new,98.0,98.0,0.0
S-9b1f0e,A-e83938,2025-01,churn,-98.0,0.0,98.0
S-9b493e,A-5b051a,2024-11,new,418.0,418.0,0.0
S-9b5676,A-1e50e0,2024-03,new,4802.0,4802.0,0.0
S-9b5676,A-1e50e0,2024-05,churn,-4802.0,0.0,4802.0
S-9b5be4,A-ffdfd5,2024-10,new,796.0,796.0,0.0
S-9b623b,A-712426,2024-12,new,2587.0,2587.0,0.0
S-9b623b,A-712426,2025-01,churn,-2587.0,0.0,2587.0
S-9b8167,A-054577,2024-05,new,1421.0,1421.0,0.0
S-9b8504,A-c37cab,2024-10,new,637.0,637.0,0.0
S-9b8504,A-c37cab,2024-12,churn,-637.0,0.0,637.0
S-9b96c2,A-02cd81,2024-05,new,8756.0,8756.0,0.0
S-9bc272,A-7da956,2024-07,new,637.0,637.0,0.0
S-9bd0ec,A-fe79a5,2024-12,new,1791.0,1791.0,0.0
S-9be237,A-a6d261,2024-09,new,1274.0,1274.0,0.0
S-9bf16e,A-533452,2024-11,new,441.0,441.0,0.0
S-9bf16e,A-533452,2025-01,churn,-441.0,0.0,441.0
S-9bf1a0,A-3932db,2024-03,new,779.0,779.0,0.0
S-9c06f8,A-692f18,2024-04,new,931.0,931.0,0.0
S-9c06f8,A-692f18,2025-01,churn,-931.0,0.0,931.0
S-9c09cb,A-702032,2024-12,new,532.0,532.0,0.0
S-9c0df6,A-883b7d,2024-04,new,2009.0,2009.0,0.0
S-9c0df6,A-883b7d,2024-10,churn,-2009.0,0.0,2009.0
S-9c19fe,A-bd4513,2024-12,new,9950.0,9950.0,0.0
S-9c1bcb,A-17939a,2024-12,new,969.0,969.0,0.0
S-9c23e1,A-f92792,2024-09,new,3582.0,3582.0,0.0
S-9c23e1,A-f92792,2024-12,churn,-3582.0,0.0,3582.0
S-9c2b8e,A-443f6f,2024-12,new,361.0,361.0,0.0
S-9c4090,A-6f50ae,2024-05,new,361.0,361.0,0.0
S-9c414f,A-0a282f,2024-12,new,98.0,98.0,0.0
S-9c414f,A-0a282f,2025-01,churn,-98.0,0.0,98.0
S-9c4bcd,A-a7bd4b,2024-05,new,245.0,245.0,0.0
S-9c4bcd,A-a7bd4b,2024-11,churn,-245.0,0.0,245.0
S-9c5590,A-9affe6,2024-06,new,1393.0,1393.0,0.0
S-9c67ab,A-c62e55,2024-04,new,152.0,152.0,0.0
S-9c6bd0,A-075038,2024-04,new,323.0,323.0,0.0
S-9c6bd0,A-075038,2024-10,churn,-323.0,0.0,323.0
S-9c735f,A-d49cc5,2024-07,new,950.0,950.0,0.0
S-9c85b0,A-78f02b,2024-11,new,2189.0,2189.0,0.0
S-9c85b0,A-78f02b,2025-01,churn,-2189.0,0.0,2189.0
S-9c8d9e,A-5f2961,2024-12,new,1176.0,1176.0,0.0
S-9c9700,A-0f6450,2024-12,new,532.0,532.0,0.0
S-9cb1f7,A-118d55,2024-12,new,833.0,833.0,0.0
S-9cb1f7,A-118d55,2025-01,churn,-833.0,0.0,833.0
S-9cb6a7,A-7f29a7,2024-12,new,779.0,779.0,0.0
S-9cca23,A-3a5ad8,2024-12,new,1791.0,1791.0,0.0
S-9cd745,A-cab532,2023-07,new,2189.0,2189.0,0.0
S-9cd745,A-cab532,2024-08,churn,-2189.0,0.0,2189.0
S-9ce22d,A-726cfa,2024-08,new,2058.0,2058.0,0.0
S-9cfabf,A-0f3e88,2023-08,new,133.0,133.0,0.0
S-9cfabf,A-0f3e88,2024-09,churn,-133.0,0.0,133.0
S-9d35cf,A-249769,2024-10,new,294.0,294.0,0.0
S-9d35cf,A-249769,2025-01,churn,-294.0,0.0,294.0
S-9d505c,A-8bde0c,2024-12,new,1159.0,1159.0,0.0
S-9d505c,A-8bde0c,2025-01,churn,-1159.0,0.0,1159.0
S-9d78e2,A-d3c88e,2024-12,new,9353.0,9353.0,0.0
S-9d7c19,A-82d8a6,2024-12,new,245.0,245.0,0.0
S-9d7c19,A-82d8a6,2025-01,churn,-245.0,0.0,245.0
S-9d7fa9,A-a865bd,2024-01,new,1862.0,1862.0,0.0
S-9d7fa9,A-a865bd,2024-04,churn,-1862.0,0.0,1862.0
S-9d8525,A-cab532,2023-04,new,2189.0,2189.0,0.0
S-9d8525,A-cab532,2024-08,churn,-2189.0,0.0,2189.0
S-9da0f3,A-1d5444,2024-05,new,8159.0,8159.0,0.0
S-9da0f3,A-1d5444,2024-07,churn,-8159.0,0.0,8159.0
S-9dcef8,A-b30291,2024-09,new,779.0,779.0,0.0
S-9dcfb5,A-7d514c,2024-09,new,3383.0,3383.0,0.0
S-9dda85,A-462d45,2024-01,new,1691.0,1691.0,0.0
S-9dda85,A-462d45,2024-06,churn,-1691.0,0.0,1691.0
S-9de4eb,A-039727,2024-12,new,4975.0,4975.0,0.0
S-9de4eb,A-039727,2025-01,churn,-4975.0,0.0,4975.0
S-9def16,A-c16101,2024-12,new,4378.0,4378.0,0.0
S-9def16,A-c16101,2025-01,churn,-4378.0,0.0,4378.0
S-9df4f6,A-9174e0,2024-12,new,703.0,703.0,0.0
S-9dfce0,A-e6afc1,2024-08,new,98.0,98.0,0.0
S-9e15d0,A-02fac6,2024-01,new,1078.0,1078.0,0.0
S-9e15d0,A-02fac6,2024-09,churn,-1078.0,0.0,1078.0
S-9e2819,A-e43bf7,2024-07,new,8756.0,8756.0,0.0
S-9e450b,A-89ee83,2024-12,new,4577.0,4577.0,0.0
S-9e450b,A-89ee83,2025-01,churn,-4577.0,0.0,4577.0
S-9e5075,A-81edc3,2024-09,new,8756.0,8756.0,0.0
S-9e5075,A-81edc3,2025-01,churn,-8756.0,0.0,8756.0
S-9e6a18,A-7d514c,2024-11,new,1029.0,1029.0,0.0
S-9e6f0c,A-c70870,2024-11,new,589.0,589.0,0.0
S-9e6f0c,A-c70870,2025-01,churn,-589.0,0.0,589.0
S-9e7060,A-c62e55,2024-01,new,190.0,190.0,0.0
S-9e8b22,A-7c6b6b,2024-12,new,294.0,294.0,0.0
S-9e8b22,A-7c6b6b,2025-01,churn,-294.0,0.0,294.0
S-9e8ce0,A-7f29a7,2024-11,new,2009.0,2009.0,0.0
S-9ea111,A-0354fe,2024-12,new,6766.0,6766.0,0.0
S-9eb13e,A-4c38bc,2024-04,new,684.0,684.0,0.0
S-9eb2c5,A-bb3bd4,2024-09,new,437.0,437.0,0.0
S-9ed535,A-4f18f0,2024-10,new,4776.0,4776.0,0.0
S-9ed535,A-4f18f0,2025-01,churn,-4776.0,0.0,4776.0
S-9ee11d,A-104f1a,2024-10,new,1176.0,1176.0,0.0
S-9ee11d,A-104f1a,2025-01,churn,-1176.0,0.0,1176.0
S-9eeb7e,A-029f69,2024-12,new,209.0,209.0,0.0
S-9eeb7e,A-029f69,2025-01,churn,-209.0,0.0,209.0
S-9efd1b,A-6a4e2d,2024-04,new,380.0,380.0,0.0
S-9efd1b,A-6a4e2d,2024-08,churn,-380.0,0.0,380.0
S-9f13f8,A-f3ff05,2024-10,new,38.0,38.0,0.0
S-9f13f8,A-f3ff05,2024-11,churn,-38.0,0.0,38.0
S-9f2386,A-558c72,2024-03,new,2985.0,2985.0,0.0
S-9f2386,A-558c72,2024-12,churn,-2985.0,0.0,2985.0
S-9f38a5,A-cc102e,2024-05,new,247.0,247.0,0.0
S-9f38a5,A-cc102e,2024-12,churn,-247.0,0.0,247.0
S-9f479f,A-d5a319,2023-12,new,323.0,323.0,0.0
S-9f4914,A-417d2f,2024-10,new,703.0,703.0,0.0
S-9f4914,A-417d2f,2025-01,churn,-703.0,0.0,703.0
S-9f57f5,A-96e141,2024-05,new,2786.0,2786.0,0.0
S-9f57f5,A-96e141,2024-10,churn,-2786.0,0.0,2786.0
S-9f59fd,A-158f4e,2024-09,new,1159.0,1159.0,0.0
S-9f59fd,A-158f4e,2025-01,churn,-1159.0,0.0,1159.0
S-9f7b07,A-42e5e1,2024-11,new,490.0,490.0,0.0
S-9f7ef0,A-b3fe05,2024-10,new,9154.0,9154.0,0.0
S-9f8b23,A-118f1c,2024-12,new,25472.0,25472.0,0.0
S-9f8b23,A-118f1c,2025-01,churn,-25472.0,0.0,25472.0
S-9f9dfe,A-c62e55,2024-11,new,1470.0,1470.0,0.0
S-9fa080,A-c1e51e,2024-12,new,5771.0,5771.0,0.0
S-9fa49b,A-1f7acb,2023-09,new,12736.0,12736.0,0.0
S-9fa60e,A-712426,2024-12,new,171.0,171.0,0.0
S-9fa60e,A-712426,2025-01,churn,-171.0,0.0,171.0
